r_setpoint_ohm,r_actual_ohm,v_out_V,i_measured_A,ocv_V,esr_ohm,v_predicted_V,voltage_error_mV,r_inferred_ohm,soc_pct,used_capacity_mAh,iteration
100000,inf,4.2,-1.0100012559632887e-06,4.3103346824646,0.44669413566589355,4.310335133626237,-110.33513362623725,4158410.6704840185,99.99999934470173,3.4417260104057747e-06,6
10000,10000,4.2,2.714997208386194e-06,4.3103346824646,0.44669413566589355,4.310333469691268,-110.3334696912679,1546962.91658307,99.99999903932931,5.04558829310088e-06,8
1000,1000,4.2,6.4149999161600135e-06,4.3103346824646,0.44669413566589355,4.310331816921757,-110.33181692175643,654715.5190789307,99.99999880357198,6.283821590959773e-06,10
100,100,4.2,0.04115163907408714,4.3103346824646,0.44669413566589355,4.291952486617165,-91.95248661716526,102.06154832468646,99.99838690456188,0.008472222154557427,13
50,50,4.2,0.08569261431694031,4.3103346824646,0.44669413566589355,4.272056294179343,-72.05629417934301,49.01239194857561,99.9949952778148,0.026285560775389915,15
25,25,4.2,0.16685833036899567,4.3103346824646,0.44669413566589355,4.235800044801767,-35.800044801766795,25.171053735896734,99.9834362330195,0.08699541903084129,18
12,12,4.151570056650634,0.3554213345050812,4.3103346824646,0.44669413566589355,4.151570056650634,0.0,11.680700210165021,99.96527466993989,0.18238270576503368,20
100000,inf,4.2,9.695004337118007e-06,4.3103346824646,0.44669413566589355,4.310330351763017,-110.3303517630172,433212.8025894743,99.95622764240571,0.2298990679697485,22
