r_setpoint_ohm,r_actual_ohm,v_out_V,i_measured_A,ocv_V,esr_ohm,v_predicted_V,voltage_error_mV,r_inferred_ohm,soc_pct,used_capacity_mAh,iteration,phase,t_s,cycle
320000,nan,3.2006095774625,9.992553714255337e-06,3.200613021850586,0.34469547867774963,3.2006095774625,0.0,320299.4618779505,99.9999997487538,4.251216804649439e-06,4,sleep,0.3600000000005821,0
320000,nan,3.2006095774625,9.992553714255337e-06,3.200613021850586,0.34469547867774963,3.2006095774625,0.0,320299.4618779505,99.9999997487538,4.251216804649439e-06,4,sleep,0.4220000000059372,0
320000,nan,3.2006095774625,9.992553714255337e-06,3.200613021850586,0.34469547867774963,3.2006095774625,0.0,320299.4618779505,99.9999997487538,4.251216804649439e-06,4,sleep,0.46900000001187436,0
320000,nan,3.2006095774625,9.992553714255337e-06,3.200613021850586,0.34469547867774963,3.2006095774625,0.0,320299.4618779505,99.9999997487538,4.251216804649439e-06,4,sleep,0.5160000000032596,0
320000,nan,3.200609574013701,1.000255906546954e-05,3.200613021850586,0.34469547867774963,3.200609574013701,0.0,319979.0726617877,99.99999966664969,5.640461119297987e-06,5,sleep,0.5630000000091968,0
320000,nan,3.200609574013701,1.000255906546954e-05,3.200613021850586,0.34469547867774963,3.200609574013701,0.0,319979.0726617877,99.99999966664969,5.640461119297987e-06,5,sleep,0.625,0
320000,nan,3.200609574013701,1.000255906546954e-05,3.200613021850586,0.34469547867774963,3.200609574013701,0.0,319979.0726617877,99.99999966664969,5.640461119297987e-06,5,sleep,0.6720000000059372,0
320000,nan,3.200609574013701,1.000255906546954e-05,3.200613021850586,0.34469547867774963,3.200609574013701,0.0,319979.0726617877,99.99999966664969,5.640461119297987e-06,5,sleep,0.7190000000118744,0
320000,nan,3.200609574013701,1.000255906546954e-05,3.200613021850586,0.34469547867774963,3.200609574013701,0.0,319979.0726617877,99.99999966664969,5.640461119297987e-06,5,sleep,0.7660000000032596,0
320000,nan,3.200609574013701,1.000255906546954e-05,3.200613021850586,0.34469547867774963,3.200609574013701,0.0,319979.0726617877,99.99999966664969,5.640461119297987e-06,5,sleep,0.8130000000091968,0
320000,nan,3.200609574013701,1.000255906546954e-05,3.200613021850586,0.34469547867774963,3.200609574013701,0.0,319979.0726617877,99.99999966664969,5.640461119297987e-06,5,sleep,0.875,0
320000,nan,3.200609574013701,1.000255906546954e-05,3.200613021850586,0.34469547867774963,3.200609574013701,0.0,319979.0726617877,99.99999966664969,5.640461119297987e-06,5,sleep,0.9220000000059372,0
320000,nan,3.200609574013701,1.000255906546954e-05,3.200613021850586,0.34469547867774963,3.200609574013701,0.0,319979.0726617877,99.99999966664969,5.640461119297987e-06,5,sleep,0.9690000000118744,0
320000,nan,3.200609574013701,1.000255906546954e-05,3.200613021850586,0.34469547867774963,3.200609574013701,0.0,319979.0726617877,99.99999966664969,5.640461119297987e-06,5,sleep,1.0160000000032596,0
320000,nan,3.2006095761461193,9.996372682508081e-06,3.200613021850586,0.34469547867774963,3.2006095761461193,0.0,320177.09601269977,99.99999958213476,7.070497766932943e-06,6,sleep,1.0630000000091968,0
320000,nan,3.2006095761461193,9.996372682508081e-06,3.200613021850586,0.34469547867774963,3.2006095761461193,0.0,320177.09601269977,99.99999958213476,7.070497766932943e-06,6,sleep,1.125,0
320000,nan,3.2006095761461193,9.996372682508081e-06,3.200613021850586,0.34469547867774963,3.2006095761461193,0.0,320177.09601269977,99.99999958213476,7.070497766932943e-06,6,sleep,1.1720000000059372,0
320000,nan,3.2006095761461193,9.996372682508081e-06,3.200613021850586,0.34469547867774963,3.2006095761461193,0.0,320177.09601269977,99.99999958213476,7.070497766932943e-06,6,sleep,1.2190000000118744,0
320000,nan,3.2006095761461193,9.996372682508081e-06,3.200613021850586,0.34469547867774963,3.2006095761461193,0.0,320177.09601269977,99.99999958213476,7.070497766932943e-06,6,sleep,1.2660000000032596,0
320000,nan,3.2006095761461193,9.996372682508081e-06,3.200613021850586,0.34469547867774963,3.2006095761461193,0.0,320177.09601269977,99.99999958213476,7.070497766932943e-06,6,sleep,1.3130000000091968,0
320000,nan,3.2006095761461193,9.996372682508081e-06,3.200613021850586,0.34469547867774963,3.2006095761461193,0.0,320177.09601269977,99.99999958213476,7.070497766932943e-06,6,sleep,1.375,0
320000,nan,3.2006095761461193,9.996372682508081e-06,3.200613021850586,0.34469547867774963,3.2006095761461193,0.0,320177.09601269977,99.99999958213476,7.070497766932943e-06,6,sleep,1.4220000000059372,0
320000,nan,3.2006095761461193,9.996372682508081e-06,3.200613021850586,0.34469547867774963,3.2006095761461193,0.0,320177.09601269977,99.99999958213476,7.070497766932943e-06,6,sleep,1.4690000000118744,0
320000,nan,3.2006095761461193,9.996372682508081e-06,3.200613021850586,0.34469547867774963,3.2006095761461193,0.0,320177.09601269977,99.99999958213476,7.070497766932943e-06,6,sleep,1.5160000000032596,0
320000,nan,3.2006095761461193,9.996372682508081e-06,3.200613021850586,0.34469547867774963,3.2006095761461193,0.0,320177.09601269977,99.99999958213476,7.070497766932943e-06,6,sleep,1.5630000000091968,0
320000,nan,3.2006095748570123,1.0000112524721771e-05,3.200613021850586,0.34469547867774963,3.2006095748570123,0.0,320057.3560492072,99.99999949742404,8.503847228818785e-06,7,sleep,1.625,0
320000,nan,3.2006095748570123,1.0000112524721771e-05,3.200613021850586,0.34469547867774963,3.2006095748570123,0.0,320057.3560492072,99.99999949742404,8.503847228818785e-06,7,sleep,1.6720000000059372,0
320000,nan,3.2006095748570123,1.0000112524721771e-05,3.200613021850586,0.34469547867774963,3.2006095748570123,0.0,320057.3560492072,99.99999949742404,8.503847228818785e-06,7,sleep,1.7190000000118744,0
320000,nan,3.2006095748570123,1.0000112524721771e-05,3.200613021850586,0.34469547867774963,3.2006095748570123,0.0,320057.3560492072,99.99999949742404,8.503847228818785e-06,7,sleep,1.7660000000032596,0
320000,nan,3.2006095748570123,1.0000112524721771e-05,3.200613021850586,0.34469547867774963,3.2006095748570123,0.0,320057.3560492072,99.99999949742404,8.503847228818785e-06,7,sleep,1.8130000000091968,0
