r_setpoint_ohm,r_actual_ohm,v_out_V,i_measured_A,ocv_V,esr_ohm,v_predicted_V,voltage_error_mV,r_inferred_ohm,soc_pct,used_capacity_mAh,iteration,phase,t_s,cycle
320000,nan,4.2,5.174997113499558e-06,4.3103346824646,0.44669413566589355,4.310332370823737,-110.33237082373671,811594.6555880836,99.9999989649321,5.436333735965713e-06,8,sleep,2.562000000005355,0
320000,nan,4.2,5.174997113499558e-06,4.3103346824646,0.44669413566589355,4.310332370823737,-110.33237082373671,811594.6555880836,99.9999989649321,5.436333735965713e-06,8,sleep,2.625,0
320000,nan,4.2,5.180002972338116e-06,4.3103346824646,0.44669413566589355,4.310332368587649,-110.33236858764894,810810.345559364,99.99999882384171,6.177361938952134e-06,9,sleep,2.672000000005937,0
320000,nan,4.2,5.180002972338116e-06,4.3103346824646,0.44669413566589355,4.310332368587649,-110.33236858764894,810810.345559364,99.99999882384171,6.177361938952134e-06,9,sleep,2.7189999999973224,0
320000,nan,4.2,5.180002972338116e-06,4.3103346824646,0.44669413566589355,4.310332368587649,-110.33236858764894,810810.345559364,99.99999882384171,6.177361938952134e-06,9,sleep,2.7660000000032596,0
320000,nan,4.2,5.180002972338116e-06,4.3103346824646,0.44669413566589355,4.310332368587649,-110.33236858764894,810810.345559364,99.99999882384171,6.177361938952134e-06,9,sleep,2.812000000005355,0
320000,nan,4.2,5.180002972338116e-06,4.3103346824646,0.44669413566589355,4.310332368587649,-110.33236858764894,810810.345559364,99.99999882384171,6.177361938952134e-06,9,sleep,2.875,0
320000,nan,4.2,5.180002972338116e-06,4.3103346824646,0.44669413566589355,4.310332368587649,-110.33236858764894,810810.345559364,99.99999882384171,6.177361938952134e-06,9,sleep,2.922000000005937,0
320000,nan,4.2,5.180002972338116e-06,4.3103346824646,0.44669413566589355,4.310332368587649,-110.33236858764894,810810.345559364,99.99999882384171,6.177361938952134e-06,9,sleep,2.9689999999973224,0
320000,nan,4.2,5.180002972338116e-06,4.3103346824646,0.44669413566589355,4.310332368587649,-110.33236858764894,810810.345559364,99.99999882384171,6.177361938952134e-06,9,sleep,3.0160000000032596,0
320000,nan,4.2,5.180002972338116e-06,4.3103346824646,0.44669413566589355,4.310332368587649,-110.33236858764894,810810.345559364,99.99999882384171,6.177361938952134e-06,9,sleep,3.062000000005355,0
320000,nan,4.2,5.180002972338116e-06,4.3103346824646,0.44669413566589355,4.310332368587649,-110.33236858764894,810810.345559364,99.99999882384171,6.177361938952134e-06,9,sleep,3.125,0
320000,nan,4.2,1.0530001418374013e-05,4.3103346824646,0.44669413566589355,4.310329978774718,-110.3299787747174,398860.34513455385,99.99999853647374,7.686662142261943e-06,10,sleep,3.172000000005937,0
320000,nan,4.2,1.0530001418374013e-05,4.3103346824646,0.44669413566589355,4.310329978774718,-110.3299787747174,398860.34513455385,99.99999853647374,7.686662142261943e-06,10,sleep,3.2189999999973224,0
320000,nan,4.2,1.0530001418374013e-05,4.3103346824646,0.44669413566589355,4.310329978774718,-110.3299787747174,398860.34513455385,99.99999853647374,7.686662142261943e-06,10,sleep,3.2660000000032596,0
320000,nan,4.2,1.0530001418374013e-05,4.3103346824646,0.44669413566589355,4.310329978774718,-110.3299787747174,398860.34513455385,99.99999853647374,7.686662142261943e-06,10,sleep,3.312000000005355,0
320000,nan,4.2,1.0530001418374013e-05,4.3103346824646,0.44669413566589355,4.310329978774718,-110.3299787747174,398860.34513455385,99.99999853647374,7.686662142261943e-06,10,sleep,3.375,0
320000,nan,4.2,1.0530001418374013e-05,4.3103346824646,0.44669413566589355,4.310329978774718,-110.3299787747174,398860.34513455385,99.99999853647374,7.686662142261943e-06,10,sleep,3.422000000005937,0
320000,nan,4.2,1.0530001418374013e-05,4.3103346824646,0.44669413566589355,4.310329978774718,-110.3299787747174,398860.34513455385,99.99999853647374,7.686662142261943e-06,10,sleep,3.4689999999973224,0
320000,nan,4.2,1.0530001418374013e-05,4.3103346824646,0.44669413566589355,4.310329978774718,-110.3299787747174,398860.34513455385,99.99999853647374,7.686662142261943e-06,10,sleep,3.5160000000032596,0
320000,nan,4.2,1.0530001418374013e-05,4.3103346824646,0.44669413566589355,4.310329978774718,-110.3299787747174,398860.34513455385,99.99999853647374,7.686662142261943e-06,10,sleep,3.562000000005355,0
320000,nan,4.2,1.0530001418374013e-05,4.3103346824646,0.44669413566589355,4.310329978774718,-110.3299787747174,398860.34513455385,99.99999853647374,7.686662142261943e-06,10,sleep,3.625,0
320000,nan,4.2,6.8299991653475445e-06,4.3103346824646,0.44669413566589355,4.310331631544026,-110.33163154402547,614934.1893493896,99.9999983500803,8.665628689301276e-06,11,sleep,3.672000000005937,0
320000,nan,4.2,6.8299991653475445e-06,4.3103346824646,0.44669413566589355,4.310331631544026,-110.33163154402547,614934.1893493896,99.9999983500803,8.665628689301276e-06,11,sleep,3.7189999999973224,0
320000,nan,4.2,6.8299991653475445e-06,4.3103346824646,0.44669413566589355,4.310331631544026,-110.33163154402547,614934.1893493896,99.9999983500803,8.665628689301276e-06,11,sleep,3.7660000000032596,0
320000,nan,4.2,6.8299991653475445e-06,4.3103346824646,0.44669413566589355,4.310331631544026,-110.33163154402547,614934.1893493896,99.9999983500803,8.665628689301276e-06,11,sleep,3.812000000005355,0
320000,nan,4.2,6.8299991653475445e-06,4.3103346824646,0.44669413566589355,4.310331631544026,-110.33163154402547,614934.1893493896,99.9999983500803,8.665628689301276e-06,11,sleep,3.875,0
320000,nan,4.2,6.8299991653475445e-06,4.3103346824646,0.44669413566589355,4.310331631544026,-110.33163154402547,614934.1893493896,99.9999983500803,8.665628689301276e-06,11,sleep,3.922000000005937,0
320000,nan,4.2,6.8299991653475445e-06,4.3103346824646,0.44669413566589355,4.310331631544026,-110.33163154402547,614934.1893493896,99.9999983500803,8.665628689301276e-06,11,sleep,3.9689999999973224,0
320000,nan,4.2,6.8299991653475445e-06,4.3103346824646,0.44669413566589355,4.310331631544026,-110.33163154402547,614934.1893493896,99.9999983500803,8.665628689301276e-06,11,sleep,4.01600000000326,0
320000,nan,4.2,6.8299991653475445e-06,4.3103346824646,0.44669413566589355,4.310331631544026,-110.33163154402547,614934.1893493896,99.9999983500803,8.665628689301276e-06,11,sleep,4.062000000005355,0
320000,nan,4.2,6.8299991653475445e-06,4.3103346824646,0.44669413566589355,4.310331631544026,-110.33163154402547,614934.1893493896,99.9999983500803,8.665628689301276e-06,11,sleep,4.125,0
320000,nan,4.2,3.549995881257928e-06,4.3103346824646,0.44669413566589355,4.310333096702258,-110.33309670225755,1183099.9641925627,99.99999825620355,9.158683672809321e-06,12,sleep,4.172000000005937,0
320000,nan,4.2,3.549995881257928e-06,4.3103346824646,0.44669413566589355,4.310333096702258,-110.33309670225755,1183099.9641925627,99.99999825620355,9.158683672809321e-06,12,sleep,4.2189999999973224,0
320000,nan,4.2,3.549995881257928e-06,4.3103346824646,0.44669413566589355,4.310333096702258,-110.33309670225755,1183099.9641925627,99.99999825620355,9.158683672809321e-06,12,sleep,4.26600000000326,0
320000,nan,4.2,3.549995881257928e-06,4.3103346824646,0.44669413566589355,4.310333096702258,-110.33309670225755,1183099.9641925627,99.99999825620355,9.158683672809321e-06,12,sleep,4.312000000005355,0
320000,nan,4.2,3.549995881257928e-06,4.3103346824646,0.44669413566589355,4.310333096702258,-110.33309670225755,1183099.9641925627,99.99999825620355,9.158683672809321e-06,12,sleep,4.375,0
320000,nan,4.2,3.549995881257928e-06,4.3103346824646,0.44669413566589355,4.310333096702258,-110.33309670225755,1183099.9641925627,99.99999825620355,9.158683672809321e-06,12,sleep,4.422000000005937,0
320000,nan,4.2,3.549995881257928e-06,4.3103346824646,0.44669413566589355,4.310333096702258,-110.33309670225755,1183099.9641925627,99.99999825620355,9.158683672809321e-06,12,sleep,4.4689999999973224,0
320000,nan,4.2,3.549995881257928e-06,4.3103346824646,0.44669413566589355,4.310333096702258,-110.33309670225755,1183099.9641925627,99.99999825620355,9.158683672809321e-06,12,sleep,4.51600000000326,0
320000,nan,4.2,3.549995881257928e-06,4.3103346824646,0.44669413566589355,4.310333096702258,-110.33309670225755,1183099.9641925627,99.99999825620355,9.158683672809321e-06,12,sleep,4.562000000005355,0
320000,nan,4.2,3.549995881257928e-06,4.3103346824646,0.44669413566589355,4.310333096702258,-110.33309670225755,1183099.9641925627,99.99999825620355,9.158683672809321e-06,12,sleep,4.625,0
320000,nan,4.2,3.549995881257928e-06,4.3103346824646,0.44669413566589355,4.310333096702258,-110.33309670225755,1183099.9641925627,99.99999825620355,9.158683672809321e-06,12,sleep,4.672000000005937,0
320000,nan,4.2,-9.70004634837096e-07,4.3103346824646,0.44669413566589355,4.310335115759981,-110.33511575998122,4329876.218277404,99.99999828262406,9.019919120881393e-06,13,sleep,4.7189999999973224,0
320000,nan,4.2,-9.70004634837096e-07,4.3103346824646,0.44669413566589355,4.310335115759981,-110.33511575998122,4329876.218277404,99.99999828262406,9.019919120881393e-06,13,sleep,4.76600000000326,0
320000,nan,4.2,-9.70004634837096e-07,4.3103346824646,0.44669413566589355,4.310335115759981,-110.33511575998122,4329876.218277404,99.99999828262406,9.019919120881393e-06,13,sleep,4.812000000005355,0
320000,nan,4.2,-9.70004634837096e-07,4.3103346824646,0.44669413566589355,4.310335115759981,-110.33511575998122,4329876.218277404,99.99999828262406,9.019919120881393e-06,13,sleep,4.875,0
320000,nan,4.2,-9.70004634837096e-07,4.3103346824646,0.44669413566589355,4.310335115759981,-110.33511575998122,4329876.218277404,99.99999828262406,9.019919120881393e-06,13,sleep,4.922000000005937,0
320000,nan,4.2,-9.70004634837096e-07,4.3103346824646,0.44669413566589355,4.310335115759981,-110.33511575998122,4329876.218277404,99.99999828262406,9.019919120881393e-06,13,sleep,4.9689999999973224,0
320000,nan,4.2,-9.70004634837096e-07,4.3103346824646,0.44669413566589355,4.310335115759981,-110.33511575998122,4329876.218277404,99.99999828262406,9.019919120881393e-06,13,sleep,5.01600000000326,0
320000,nan,4.2,-9.70004634837096e-07,4.3103346824646,0.44669413566589355,4.310335115759981,-110.33511575998122,4329876.218277404,99.99999828262406,9.019919120881393e-06,13,sleep,5.062000000005355,0
320000,nan,4.2,-9.70004634837096e-07,4.3103346824646,0.44669413566589355,4.310335115759981,-110.33511575998122,4329876.218277404,99.99999828262406,9.019919120881393e-06,13,sleep,5.125,0
320000,nan,4.2,-9.70004634837096e-07,4.3103346824646,0.44669413566589355,4.310335115759981,-110.33511575998122,4329876.218277404,99.99999828262406,9.019919120881393e-06,13,sleep,5.172000000005937,0
320000,nan,4.2,4.759997409564676e-06,4.3103346824646,0.44669413566589355,4.310332556201671,-110.33255620167104,882353.4213612335,99.99999815272183,9.70218541625664e-06,14,sleep,5.2189999999973224,0
320000,nan,4.2,4.759997409564676e-06,4.3103346824646,0.44669413566589355,4.310332556201671,-110.33255620167104,882353.4213612335,99.99999815272183,9.70218541625664e-06,14,sleep,5.26600000000326,0
320000,nan,4.2,4.759997409564676e-06,4.3103346824646,0.44669413566589355,4.310332556201671,-110.33255620167104,882353.4213612335,99.99999815272183,9.70218541625664e-06,14,sleep,5.312000000005355,0
3200,nan,4.2,-1.7500329363429046e-07,4.3103346824646,0.44669413566589355,4.310334760637544,-110.334760637544,23999548.310084175,99.99999815748849,9.677150222861762e-06,15,wake,5.7189999999973224,0
3200,nan,4.2,-1.7500329363429046e-07,4.3103346824646,0.44669413566589355,4.310334760637544,-110.334760637544,23999548.310084175,99.99999815748849,9.677150222861762e-06,15,wake,5.7810000000026776,0
3200,nan,4.2,-1.7500329363429046e-07,4.3103346824646,0.44669413566589355,4.310334760637544,-110.334760637544,23999548.310084175,99.99999815748849,9.677150222861762e-06,15,wake,5.828000000008615,0
3200,nan,4.2,-1.7500329363429046e-07,4.3103346824646,0.44669413566589355,4.310334760637544,-110.334760637544,23999548.310084175,99.99999815748849,9.677150222861762e-06,15,wake,5.875,0
3200,nan,4.2,-1.7500329363429046e-07,4.3103346824646,0.44669413566589355,4.310334760637544,-110.334760637544,23999548.310084175,99.99999815748849,9.677150222861762e-06,15,wake,5.922000000005937,0
3200,nan,4.2,-1.7500329363429046e-07,4.3103346824646,0.44669413566589355,4.310334760637544,-110.334760637544,23999548.310084175,99.99999815748849,9.677150222861762e-06,15,wake,5.98399999999674,0
3200,nan,4.2,-1.7500329363429046e-07,4.3103346824646,0.44669413566589355,4.310334760637544,-110.334760637544,23999548.310084175,99.99999815748849,9.677150222861762e-06,15,wake,6.0310000000026776,0
3200,nan,4.2,-1.7500329363429046e-07,4.3103346824646,0.44669413566589355,4.310334760637544,-110.334760637544,23999548.310084175,99.99999815748849,9.677150222861762e-06,15,wake,6.078000000008615,0
3200,nan,4.2,-1.7500329363429046e-07,4.3103346824646,0.44669413566589355,4.310334760637544,-110.334760637544,23999548.310084175,99.99999815748849,9.677150222861762e-06,15,wake,6.125,0
3200,nan,4.2,-1.7500329363429046e-07,4.3103346824646,0.44669413566589355,4.310334760637544,-110.334760637544,23999548.310084175,99.99999815748849,9.677150222861762e-06,15,wake,6.172000000005937,0
3200,nan,4.2,0.0012584216892719269,4.3103346824646,0.44669413566589355,4.309772552875807,-109.7725528758069,3337.5139953523485,99.99996381465505,0.00019005092568631074,16,wake,6.23399999999674,0
3200,nan,4.2,0.0012584216892719269,4.3103346824646,0.44669413566589355,4.309772552875807,-109.7725528758069,3337.5139953523485,99.99996381465505,0.00019005092568631074,16,wake,6.2810000000026776,0
320000,nan,4.2,0.0012584216892719269,4.3103346824646,0.44669413566589355,4.309772552875807,-109.7725528758069,3337.5139953523485,99.99996381465505,0.00019005092568631074,16,sleep,6.672000000005937,0
320000,nan,4.2,0.0012694920878857374,4.3103346824646,0.44669413566589355,4.309767607793667,-109.76760779366668,3308.4097491263983,99.99993024396797,0.0003663692712259965,17,sleep,6.73399999999674,0
320000,nan,4.2,0.0012694920878857374,4.3103346824646,0.44669413566589355,4.309767607793667,-109.76760779366668,3308.4097491263983,99.99993024396797,0.0003663692712259965,17,sleep,6.7810000000026776,0
320000,nan,4.2,0.0012694920878857374,4.3103346824646,0.44669413566589355,4.309767607793667,-109.76760779366668,3308.4097491263983,99.99993024396797,0.0003663692712259965,17,sleep,6.828000000008615,0
320000,nan,4.2,0.0012694920878857374,4.3103346824646,0.44669413566589355,4.309767607793667,-109.76760779366668,3308.4097491263983,99.99993024396797,0.0003663692712259965,17,sleep,6.875,0
320000,nan,4.2,0.0012694920878857374,4.3103346824646,0.44669413566589355,4.309767607793667,-109.76760779366668,3308.4097491263983,99.99993024396797,0.0003663692712259965,17,sleep,6.937000000005355,0
320000,nan,4.2,0.0012694920878857374,4.3103346824646,0.44669413566589355,4.309767607793667,-109.76760779366668,3308.4097491263983,99.99993024396797,0.0003663692712259965,17,sleep,6.98399999999674,0
320000,nan,4.2,0.0012694920878857374,4.3103346824646,0.44669413566589355,4.309767607793667,-109.76760779366668,3308.4097491263983,99.99993024396797,0.0003663692712259965,17,sleep,7.0310000000026776,0
320000,nan,4.2,0.0012694920878857374,4.3103346824646,0.44669413566589355,4.309767607793667,-109.76760779366668,3308.4097491263983,99.99993024396797,0.0003663692712259965,17,sleep,7.078000000008615,0
320000,nan,4.2,0.0012694920878857374,4.3103346824646,0.44669413566589355,4.309767607793667,-109.76760779366668,3308.4097491263983,99.99993024396797,0.0003663692712259965,17,sleep,7.125,0
320000,nan,4.2,0.0012694920878857374,4.3103346824646,0.44669413566589355,4.309767607793667,-109.76760779366668,3308.4097491263983,99.99993024396797,0.0003663692712259965,17,sleep,7.187000000005355,0
320000,nan,4.2,-4.259997695044149e-06,4.3103346824646,0.44669413566589355,4.310336585380588,-110.33658538058776,985916.0264067873,99.99993035662014,0.00036577760487946256,18,sleep,7.23399999999674,0
320000,nan,4.2,-4.259997695044149e-06,4.3103346824646,0.44669413566589355,4.310336585380588,-110.33658538058776,985916.0264067873,99.99993035662014,0.00036577760487946256,18,sleep,7.2810000000026776,0
320000,nan,4.2,-4.259997695044149e-06,4.3103346824646,0.44669413566589355,4.310336585380588,-110.33658538058776,985916.0264067873,99.99993035662014,0.00036577760487946256,18,sleep,7.328000000008615,0
320000,nan,4.2,-4.259997695044149e-06,4.3103346824646,0.44669413566589355,4.310336585380588,-110.33658538058776,985916.0264067873,99.99993035662014,0.00036577760487946256,18,sleep,7.375,0
320000,nan,4.2,-4.259997695044149e-06,4.3103346824646,0.44669413566589355,4.310336585380588,-110.33658538058776,985916.0264067873,99.99993035662014,0.00036577760487946256,18,sleep,7.437000000005355,0
320000,nan,4.2,-4.259997695044149e-06,4.3103346824646,0.44669413566589355,4.310336585380588,-110.33658538058776,985916.0264067873,99.99993035662014,0.00036577760487946256,18,sleep,7.48399999999674,0
320000,nan,4.2,-4.259997695044149e-06,4.3103346824646,0.44669413566589355,4.310336585380588,-110.33658538058776,985916.0264067873,99.99993035662014,0.00036577760487946256,18,sleep,7.5310000000026776,0
320000,nan,4.2,-4.259997695044149e-06,4.3103346824646,0.44669413566589355,4.310336585380588,-110.33658538058776,985916.0264067873,99.99993035662014,0.00036577760487946256,18,sleep,7.578000000008615,0
320000,nan,4.2,-4.259997695044149e-06,4.3103346824646,0.44669413566589355,4.310336585380588,-110.33658538058776,985916.0264067873,99.99993035662014,0.00036577760487946256,18,sleep,7.625,0
320000,nan,4.2,-4.259997695044149e-06,4.3103346824646,0.44669413566589355,4.310336585380588,-110.33658538058776,985916.0264067873,99.99993035662014,0.00036577760487946256,18,sleep,7.687000000005355,0
320000,nan,4.2,-4.259997695044149e-06,4.3103346824646,0.44669413566589355,4.310336585380588,-110.33658538058776,985916.0264067873,99.99993035662014,0.00036577760487946256,18,sleep,7.73399999999674,0
320000,nan,4.2,1.039999574459216e-06,4.3103346824646,0.44669413566589355,4.310334217902889,-110.33421790288855,4038463.1908949926,99.99993032823812,0.0003659266714851318,19,sleep,7.7810000000026776,0
320000,nan,4.2,1.039999574459216e-06,4.3103346824646,0.44669413566589355,4.310334217902889,-110.33421790288855,4038463.1908949926,99.99993032823812,0.0003659266714851318,19,sleep,7.828000000008615,0
320000,nan,4.2,1.039999574459216e-06,4.3103346824646,0.44669413566589355,4.310334217902889,-110.33421790288855,4038463.1908949926,99.99993032823812,0.0003659266714851318,19,sleep,7.875,0
320000,nan,4.2,1.039999574459216e-06,4.3103346824646,0.44669413566589355,4.310334217902889,-110.33421790288855,4038463.1908949926,99.99993032823812,0.0003659266714851318,19,sleep,7.937000000005355,0
320000,nan,4.2,1.039999574459216e-06,4.3103346824646,0.44669413566589355,4.310334217902889,-110.33421790288855,4038463.1908949926,99.99993032823812,0.0003659266714851318,19,sleep,7.98399999999674,0
320000,nan,4.2,1.039999574459216e-06,4.3103346824646,0.44669413566589355,4.310334217902889,-110.33421790288855,4038463.1908949926,99.99993032823812,0.0003659266714851318,19,sleep,8.031000000002678,0
