r_setpoint_ohm,r_actual_ohm,v_out_V,i_measured_A,ocv_V,esr_ohm,v_predicted_V,voltage_error_mV,r_inferred_ohm,soc_pct,used_capacity_mAh,iteration
100000,inf,1.6028104508607965,6.252066668821499e-06,1.602813439918962,0.47809121748514233,1.6028104508607965,0.0,256364.9007221676,99.9999998573182,4.42305281617922e-06,6
10000,10000,1.6028104713804376,6.204562851053197e-06,1.60281343772735,0.4780912021751461,1.6028104713804376,0.0,258327.7033140808,99.99999980083993,6.173846494065655e-06,8
1000,1000,1.6028104684858866,6.205957106431015e-06,1.6028134354992836,0.4780911866104896,1.6028104684858866,0.0,258269.66590293552,99.99999974342222,7.953762176638334e-06,10
100,100,1.5947458446105103,0.016868997365236282,1.6028104066518716,0.4780700279188424,1.5947458446105103,0.0,94.53708540478942,99.99992168942731,0.0024275822931067673,13
50,50,1.5805561703612223,0.04653496667742729,1.6027996446703519,0.47799484768770983,1.5805561703612223,0.0,33.96491462683055,99.99964435104192,0.01102491124158467,15
25,25,1.566936868038948,0.07499173283576965,1.602763699084048,0.4777437417476409,1.566936868038948,0.0,20.8947947831864,99.99871802619657,0.039740443704930094,18
12,12,1.5081159952284713,0.19816097617149353,1.60270524867024,0.47733542329701073,1.5081159952284713,0.0,7.6105599819174765,99.99721174750984,0.08643420858055759,20
100000,inf,1.6026795775748148,6.316972303466173e-06,1.6026825918896508,0.4771771492841541,1.6026795775748148,0.0,253710.08460736988,99.9966278778075,0.10453383040965847,22
